ID,Start date,End date,Comment,Country,Department,Seniority,Age,Contract type,Contract status,Cost center,HC
15284,Feb-19,2/9/2020,,France,G&A / Finance Office,1/28/2019,52,Open ended,Left,1060SE,0
14515,Feb-19,,,Romania,Professional Services,3/1/2017,32,Open ended,Employed,1015SE,1
15422,Feb-19,,,United Kingdom,Customer Success,7/29/2019,48,Open ended,Employed,1500SE,1
15364,Feb-19,,,India,Engineering,5/13/2019,24,Open ended,Employed,1329SE,1
15440,Feb-19,,,United Kingdom,G&A / Legal Office,9/2/2019,48,Open ended,Employed,1110SE,1
13619,Feb-19,,,United Kingdom,Infrastructure Services,9/24/2012,36,Open ended,Employed,1240SE,1
15321,Feb-19,1/31/2020,,Sweden,G&A / People Office,6/24/2019,59,Open ended,Left,1140SE,0
15462,Feb-19,1/1/2020,,United Kingdom,G&A / People Office,10/1/2019,23,Open ended,Left,1140SE,0
15244,Feb-19,,,Sweden,Customer Success,11/26/2018,27,Open ended,Employed,1500GB,1
15101,Feb-19,1/24/2020,,United States,Engineering,1/14/2009,44,Open ended,Left,1322SE,0
14848,Mar-19,1/24/2020,,United States,Engineering,5/1/2010,42,Open ended,Left,1322SE,0
14756,Mar-19,2/24/2020,,United States,Engineering,6/23/2008,39,Open ended,Left,1322SE,0
15466,Mar-19,,,United States,Engineering,10/3/2019,36,Open ended,Employed,1322SE,1
14804,Mar-19,,,Russia,Engineering,6/21/2016,37,Open ended,Employed,1322SE,1
15413,Mar-19,1/17/2020,,India,Customer Success,7/1/2019,22,Open ended,Left,1500HK,0
14917,Mar-19,,,India,Engineering,8/1/2017,27,Open ended,Employed,1329SE,1
15378,Mar-19,9/23/2020,,Sweden,Marketing & Communications,8/19/2019,30,Fixed term,Left,1100SE,0
15491,Mar-19,,,United States,Customer Success,11/18/2019,29,Open ended,Employed,1500US,1
13744,Mar-19,,,Philippines,Engineering,12/1/2015,31,Open ended,Employed,1323SE,1
15038,Mar-19,6/18/2020,,Russia,Engineering,11/14/2016,26,Open ended,Left,1322SE,0
14726,Mar-19,,,Romania,Engineering,12/3/2018,24,Open ended,Employed,1327SE,1
15300,Mar-19,,,Russia,Engineering,2/11/2019,25,Open ended,Employed,1322SE,1
14936,Mar-19,,,India,Engineering,7/3/2017,25,Open ended,Employed,1329SE,1
13769,Mar-19,6/26/2020,,France,Global Markets EMEA,5/18/2016,34,Open ended,Left,2300GB,0
13708,Mar-19,,,France,Professional Services,5/16/2011,40,Open ended,Employed,1023GB,1
14610,Mar-19,,,Romania,Engineering,8/1/2017,33,Open ended,Employed,1321SE,1
14728,Mar-19,,,Romania,Engineering,2/25/2019,24,Open ended,Employed,1321SE,1
15487,Mar-19,,,United Kingdom,Infrastructure Services,11/11/2019,46,Open ended,Employed,1220SE,1
15479,Mar-19,,,Brazil,Global Markets AMERICAS,11/18/2019,42,Open ended,Employed,3020US,1
14651,Mar-19,,,Japan,Global Markets APAC,2/5/2018,33,Open ended,Employed,1023HK,1
15084,Mar-19,,,India,Engineering,2/27/2017,27,Open ended,Employed,1330SE,1
13742,Mar-19,,,Philippines,Infrastructure Services,9/16/2019,34,Open ended,Employed,1220SE,1
14164,Mar-19,4/1/2020,,Philippines,Infrastructure Services,1/16/2008,42,Open ended,Left,1220SE,0
13830,Mar-19,,,Hong Kong,Engineering,3/29/2010,39,Open ended,Employed,1327SE,1
14334,Mar-19,,,Philippines,Customer Success,1/15/2011,42,Open ended,Employed,1500HK,1
14323,Mar-19,,,France,Engineering,4/4/2016,39,Open ended,Employed,1321SE,1
15341,Mar-19,,,Philippines,Infrastructure Services,4/16/2019,28,Open ended,Employed,1220SE,1
15193,Mar-19,3/3/2020,,France,G&A / Legal Office,9/24/2018,37,Open ended,Left,1110SE,0
13999,Mar-19,,,Japan,Global Markets APAC,10/1/2015,49,Open ended,Employed,1022HK,1
14913,Mar-19,,,India,Engineering,12/1/2017,24,Open ended,Employed,1325SE,1
15496,Mar-19,2/16/2020,,France,Infrastructure Services,2/16/2020,,Open ended,Left,1180SE,0
15348,Apr-19,,,Russia,Engineering,4/15/2019,29,Open ended,Employed,1322SE,1
15207,Apr-19,,,India,Engineering,9/10/2018,25,Open ended,Employed,1330SE,1
15406,Apr-19,,,Philippines,Infrastructure Services,7/22/2019,28,Open ended,Employed,1210SE,1
15041,Apr-19,,,Hong Kong,Global Markets APAC,9/5/2011,41,Open ended,Employed,1023HK,1
14723,Apr-19,,,Romania,Engineering,11/1/2018,24,Open ended,Employed,1321SE,1
13731,Apr-19,,,United States,Infrastructure Services,8/21/2006,53,Open ended,Employed,1220SE,1
13774,Apr-19,1/31/2020,,Australia,Engineering,2/14/2016,29,VIE,Left,1326SE,0
15439,Apr-19,,,United Kingdom,G&A / Finance Office,9/2/2019,50,Open ended,Employed,1060SE,1
15174,Apr-19,,,Romania,Engineering,8/6/2018,31,Open ended,Employed,1321SE,1
14465,Apr-19,,,Romania,Engineering,10/17/2016,26,Open ended,Employed,1321SE,1
13791,Apr-19,10/1/2020,October Leaver,United States,Customer Success,9/24/2007,50,Open ended,Left,1500US,0
14649,Apr-19,,,United States,G&A / People Office,11/13/2017,27,VIE,Employed,1080SE,0
14647,Apr-19,,,Philippines,Professional Services,12/18/2017,30,Open ended,Employed,1015SE,1
14089,Apr-19,,,United States,Global Markets AMERICAS,12/23/2002,45,Open ended,Employed,1024US,1
13689,Apr-19,,,Singapore,Global Markets APAC,10/31/2011,34,Open ended,Employed,1023HK,1
15410,Apr-19,,,India,Engineering,7/1/2019,22,Open ended,Employed,1330SE,1
15381,Apr-19,1/8/2021,,India,Engineering,6/10/2019,26,Open ended,Employed,1329SE,1
15150,Apr-19,,,France,Customer Success,7/16/2018,27,Open ended,Employed,1500GB,1
15352,Apr-19,,,India,Engineering,4/15/2019,26,Open ended,Employed,1325SE,1
15308,Apr-19,,,India,Engineering,2/11/2019,27,Open ended,Employed,1330SE,1
15074,Apr-19,4/3/2020,,India,G&A / Business Processes,1/2/2018,34,Open ended,Left,1013SE,0
14025,Apr-19,9/11/2020,,Australia,Engineering,4/14/2014,54,Open ended,Left,1326SE,0
15304,Apr-19,,,India,Engineering,2/11/2019,28,Open ended,Employed,1325SE,1
15379,Apr-19,,,India,Engineering,6/3/2019,29,Open ended,Employed,1329SE,1
13679,Apr-19,,,France,Infrastructure Services,12/1/2008,50,Open ended,Employed,1220SE,1
15658,Apr-19,12/31/2020,,Russia,Engineering,9/21/2020,20,Intern,Employed,1322SE,0
13746,Apr-19,,,Philippines,Infrastructure Services,3/24/2008,37,Open ended,Employed,1220SE,1
14750,Apr-19,,,India,Engineering,7/13/2005,46,Open ended,Employed,1329SE,1
14078,Apr-19,,,United Kingdom,Infrastructure Services,1/4/2016,40,Open ended,Employed,1220SE,1
15351,Apr-19,,,United Kingdom,Infrastructure Services,4/15/2019,31,Open ended,Employed,1220SE,1
15258,May-19,1/2/2021,,France,Engineering,1/2/2019,29,Intern,Employed,1323SE,0
14155,May-19,,,Romania,Engineering,7/11/2011,43,Open ended,Employed,1321SE,1
15446,May-19,,,India,Professional Services,8/19/2019,23,Open ended,Employed,1015SE,1
15445,May-19,,,India,Professional Services,8/19/2019,26,Open ended,Employed,1015SE,1
15492,May-19,3/4/2020,,Sweden,G&A / People Office,11/18/2019,,Freelancer contract,Left,1140SE,0
14482,May-19,,,Hong Kong,Infrastructure Services,12/16/2016,36,Open ended,Employed,1220SE,1
14598,May-19,,,Romania,Engineering,10/2/2017,30,Open ended,Employed,1321SE,1
14418,May-19,,,United States,Engineering,8/23/1999,56,Open ended,Employed,1324SE,1
14222,May-19,,,United States,Engineering,3/7/2011,46,Open ended,Employed,1324SE,1
13901,May-19,1/27/2020,,France,Customer Success,12/5/2011,34,Open ended,Left,1500GB,0
15377,May-19,1/19/2020,,France,Engineering,6/3/2019,29,Open ended,Left,1321SE,0
15334,May-19,,,Russia,Engineering,4/1/2019,27,Open ended,Employed,1322SE,1
15504,May-19,12/15/2021,,France,Infrastructure Services,12/16/2019,23,Intern,Employed,1210SE,0
15476,May-19,,,United States,Global Markets AMERICAS,12/16/2019,35,Open ended,Employed,3030US,1
14516,May-19,,,United Kingdom,Professional Services,2/13/2017,49,Open ended,Employed,1023GB,1
15429,May-19,,,France,Infrastructure Services,9/3/2019,48,Open ended,Employed,1220SE,1
15447,May-19,,,India,Engineering,8/19/2019,25,Open ended,Employed,1329SE,1
15136,May-19,,,United Kingdom,Professional Services,7/25/2007,34,Open ended,Employed,1023GB,1
15025,May-19,,,United Kingdom,Global Markets EMEA,7/26/2010,39,Open ended,Employed,2330GB,1
15291,May-19,,,Sweden,G&A / Business Processes,9/2/2019,39,Open ended,Employed,1013SE,1
14660,May-19,8/20/2020,,Philippines,Engineering,1/1/2018,26,Open ended,Left,1326SE,0
15509,May-19,6/12/2020,,India,G&A / Business Processes,12/30/2019,38,Open ended,Left,1013SE,0
14372,May-19,,,France,Professional Services,1/7/2013,39,Open ended,Employed,1023GB,1
14624,May-19,,,Romania,Customer Success,9/11/2017,28,Open ended,Employed,1500GB,1
14271,May-19,7/5/2020,,France,Product Strategy,10/3/2011,47,Open ended,Left,1166SE,0
14972,May-19,,,Sweden,Infrastructure Services,1/26/2017,29,Open ended,Employed,1180SE,1
15188,May-19,5/31/2020,,United Kingdom,Professional Services,8/13/2018,36,Open ended,Left,1023GB,0
15305,May-19,,,India,Engineering,2/11/2019,24,Open ended,Employed,1325SE,1
15315,May-19,,,United Kingdom,Global Markets EMEA,4/8/2019,48,Open ended,Employed,2300GB,1
15294,May-19,,,Russia,Engineering,3/20/2019,22,Open ended,Employed,1322SE,1
14928,May-19,3/31/2021,,United Kingdom,Customer Success,3/20/2017,42,Open ended,Employed,1500GB,1
15505,Jun-19,,,Romania,Engineering,1/6/2020,24,Open ended,Employed,1321SE,1
14461,Jun-19,,,France,Engineering,10/10/2016,30,Open ended,Employed,1321SE,1
15486,Jun-19,,,United Kingdom,Global Markets EMEA,1/13/2020,55,Open ended,Employed,2330GB,1
14875,Jun-19,,,India,Infrastructure Services,1/29/2014,44,Open ended,Employed,1180SE,1
15498,Jun-19,4/15/2020,,Philippines,Customer Success,1/7/2020,42,Open ended,Left,1500HK,0
14057,Jun-19,,,United States,Global Markets AMERICAS,4/27/2015,37,Open ended,Employed,3020US,1
14942,Jun-19,6/30/2020,,Sweden,G&A / Finance Office,3/1/1998,48,Open ended,Left,1060SE,0
15023,Jun-19,12/31/2020,NRI 2019,Sweden,Product Strategy,8/21/2006,56,Open ended,Employed,1270SE,0
14975,Jun-19,10/31/2020,NRI 2019,Sweden,Infrastructure Services,4/12/2010,42,Open ended,Left,1270SE,0
15205,Jun-19,2/29/2020,,Denmark,Engineering,10/1/2018,60,Open ended,Left,1320SE,0
14737,Jun-19,8/31/2020,,Denmark,Global Markets EMEA,9/1/2013,53,Open ended,Left,2300GB,0
14830,Jun-19,4/30/2020,,Sweden,Product Strategy,4/18/2016,55,Open ended,Left,1166SE,0
15507,Jun-19,3/31/2020,,Hong Kong,Infrastructure Services,1/20/2020,28,Open ended,Left,1220SE,0
15514,Jun-19,,,India,Engineering,1/16/2020,,Open ended,Employed,1329SE,1
15503,Jun-19,,,Romania,Engineering,1/13/2020,32,Open ended,Employed,1321SE,1
15512,Jun-19,2/18/2020,,Romania,G&A / Finance Office,1/20/2020,33,Fixed term,Left,1060SE,0
13764,Jun-19,,,France,Engineering,8/12/2009,41,Open ended,Employed,1321SE,1
13674,Jun-19,11/4/2020,,Hong Kong,Infrastructure Services,8/4/2008,45,Open ended,Employed,1220SE,1
15513,Jun-19,,,United States,Global Markets AMERICAS,1/13/2020,48,Open ended,Employed,3020US,1
15195,Jun-19,,,France,Customer Success,6/4/2018,24,Open ended,Employed,1500GB,1
14504,Jun-19,1/31/2020,,United States,Professional Services,1/1/2019,26,Open ended,Left,1023US,0
14486,Jun-19,,,United States,Professional Services,11/8/2016,26,Open ended,Employed,1023US,1
15310,Jun-19,,,United States,Professional Services,2/25/2019,26,Open ended,Employed,1023US,1
15454,Jun-19,8/31/2020,,France,Customer Success,9/9/2019,31,Open ended,Left,1500GB,0
15018,Jun-19,,,United States,Professional Services,11/21/2011,35,Open ended,Employed,1023US,1
15475,Jun-19,,,Hong Kong,Engineering,11/26/2019,27,Open ended,Employed,1327SE,1
13690,Jun-19,2/29/2020,,Japan,Global Markets APAC,9/22/2003,45,Open ended,Left,4330HK,0
13899,Jun-19,,,United States,Professional Services,10/23/2017,34,Open ended,Employed,1023US,1
15075,Jun-19,,,India,Engineering,3/26/2018,28,Open ended,Employed,1329SE,1
15112,Jun-19,,,India,Engineering,7/3/2017,27,Open ended,Employed,1329SE,1
14821,Jul-19,8/17/2020,,Russia,Customer Success,4/3/2018,24,Open ended,Left,1500GB,0
13621,Jul-19,,,United States,Global Markets AMERICAS,2/20/2012,41,Open ended,Employed,3040US,1
14734,Jul-19,6/30/2020,,Sweden,G&A / Business Processes,5/15/2012,43,Open ended,Left,1013SE,0
14744,Jul-19,11/5/2020,NRI 2019,Sweden,Customer Success,8/1/2000,47,Open ended,Employed,1270SE,0
14963,Jul-19,2/29/2020,,Sweden,Customer Success,1/14/2013,51,Open ended,Left,1500GB,0
15524,Jul-19,,,United Kingdom,G&A / Finance Office,2/5/2020,,Freelancer contract,Employed,1060SE,0
15517,Jul-19,,,Russia,Engineering,2/6/2020,28,Open ended,Employed,1322SE,1
15481,Jul-19,,,United Kingdom,Customer Success,12/12/2019,26,Open ended,Employed,1500GB,1
14823,Jul-19,,,Russia,Engineering,8/28/2013,26,Open ended,Employed,1322SE,1
13953,Jul-19,,,France,G&A / Business Processes,5/9/2011,34,Open ended,Employed,1013SE,1
14179,Jul-19,,,Hong Kong,Engineering,3/29/2016,40,Open ended,Employed,1327SE,1
15296,Jul-19,2/21/2020,,France,Product Strategy,5/13/2019,38,Open ended,Left,1166SE,0
14866,Jul-19,,,Sweden,Engineering,5/16/2016,33,Open ended,Employed,1322SE,1
14768,Jul-19,,,Hong Kong,Global Markets APAC,3/24/2003,53,Open ended,Employed,4300HK,1
15303,Jul-19,,,Philippines,Infrastructure Services,3/15/2019,24,Open ended,Employed,1220SE,1
14664,Jul-19,,,France,Global Markets EMEA,3/1/2018,27,Open ended,Employed,2300GB,1
14720,Jul-19,,,Romania,Engineering,9/25/2018,30,Open ended,Employed,1321SE,1
14103,Jul-19,11/23/2020,,Japan,Global Markets APAC,9/1/2010,53,Open ended,Employed,1023HK,1
15495,Jul-19,,,United Kingdom,Product Strategy,1/6/2020,33,Open ended,Employed,1166SE,1
14781,Jul-19,,,Sweden,Engineering,7/2/2007,34,Open ended,Employed,1322SE,1
14026,Jul-19,5/24/2020,,Romania,Engineering,6/21/2016,45,Open ended,Left,1321SE,0
15508,Jul-19,,,Russia,Engineering,1/9/2020,28,Open ended,Employed,1322SE,1
15318,Jul-19,,,Russia,Engineering,3/4/2019,21,Open ended,Employed,1322SE,1
13961,Jul-19,,,France,Infrastructure Services,12/2/2014,34,Open ended,Employed,1220SE,1
14691,Jul-19,,,India,Engineering,2/12/2018,,Freelancer contract,Employed,1329SE,0
14697,Jul-19,,,India,Engineering,11/20/2017,,Freelancer contract,Employed,1329SE,0
13753,Jul-19,,,India,Engineering,6/20/2015,,Freelancer contract,Employed,1329SE,0
15015,Jul-19,2/18/2020,,United States,Marketing & Communications,9/19/2016,37,Open ended,Left,1100SE,0
15501,Jul-19,,,Sweden,Marketing & Communications,1/22/2020,37,Open ended,Employed,1100SE,1
15497,Jul-19,,,France,Engineering,2/17/2020,35,Open ended,Employed,1321SE,1
15197,Jul-19,,,Sweden,G&A / Finance Office,4/8/2019,30,Open ended,Employed,1060SE,1
15525,Aug-19,3/2/2020,,India,Engineering,2/10/2020,30,Open ended,Left,1330SE,0
15520,Aug-19,,,Romania,Engineering,2/18/2020,33,Open ended,Employed,1321SE,1
14985,Aug-19,,,Sweden,G&A / Finance Office,4/1/2014,35,Open ended,Employed,1060SE,1
14807,Aug-19,,,Russia,Engineering,7/18/2016,31,Open ended,Employed,1328SE,1
14945,Aug-19,,,Sweden,Engineering,5/8/2006,40,Open ended,Employed,1322SE,1
15518,Aug-19,,,France,Infrastructure Services,2/3/2020,36,Open ended,Employed,1180SE,1
14560,Aug-19,,,Romania,Engineering,6/26/2017,27,Open ended,Employed,1327SE,1
14817,Aug-19,8/14/2020,,United Kingdom,Marketing & Communications,3/30/2015,37,Open ended,Left,1100SE,0
14095,Aug-19,,,Philippines,Infrastructure Services,4/11/2016,28,Open ended,Employed,1220SE,1
14241,Aug-19,,,Philippines,Infrastructure Services,5/3/2012,33,Open ended,Employed,1220SE,1
15247,Aug-19,,,Philippines,G&A / People Office,8/5/2019,23,Open ended,Employed,1080SE,1
15480,Aug-19,,,United Kingdom,G&A / Legal Office,2/17/2020,65,Open ended,Employed,1110SE,1
15111,Aug-19,10/31/2024,,United Kingdom,Customer Success,7/1/2015,27,Open ended,Employed,1500GB,1
15463,Aug-19,,,Romania,Infrastructure Services,10/10/2019,29,Open ended,Employed,1180SE,1
15083,Aug-19,,,United Kingdom,Professional Services,5/22/2017,35,Open ended,Employed,1023GB,1
15661,Aug-19,,,Romania,Infrastructure Services,9/18/2020,28,Open ended,Employed,1180SE,1
13835,Aug-19,,,Philippines,Infrastructure Services,4/19/2012,34,Open ended,Employed,1220SE,1
15388,Aug-19,,October joiner - intern to FTE,Romania,Engineering,10/21/2019,23,Open ended,Employed,1321SE,1
15499,Aug-19,,,Philippines,Infrastructure Services,1/2/2020,29,Open ended,Employed,1220SE,1
13634,Aug-19,,,Philippines,Infrastructure Services,9/17/2007,39,Open ended,Employed,1210SE,1
14611,Aug-19,,,Romania,Engineering,9/4/2017,35,Open ended,Employed,1321SE,1
15528,Aug-19,,,India,Engineering,2/24/2020,23,Open ended,Employed,1329SE,1
15226,Aug-19,8/31/2020,,Brazil,Professional Services,10/1/2018,27,VIE,Left,1023US,0
13894,Aug-19,,,Romania,Engineering,6/30/2014,34,Open ended,Employed,1321SE,1
15527,Aug-19,,,Russia,Engineering,3/2/2020,36,Open ended,Employed,1328SE,1
14941,Aug-19,5/1/2020,,Sweden,Product Strategy,10/1/2001,45,Open ended,Left,1166SE,0
13743,Aug-19,,,Philippines,Engineering,8/6/2012,36,Open ended,Employed,1326SE,1
15129,Aug-19,9/30/2020,,Russia,Engineering,10/13/2014,27,Open ended,Left,1328SE,0
13924,Aug-19,,,Philippines,Infrastructure Services,2/4/2008,49,Open ended,Employed,1220SE,1
15302,Aug-19,,,Philippines,Infrastructure Services,2/26/2019,35,Open ended,Employed,1220SE,1
14889,Aug-19,,,United Kingdom,Customer Success,5/3/2017,29,Open ended,Employed,1500GB,1
15109,Sep-19,,,Russia,Engineering,2/9/2015,29,Open ended,Employed,1322SE,1
15458,Sep-19,7/10/2020,,Philippines,G&A / People Office,9/18/2019,25,Freelancer contract,Left,1140SE,0
15065,Sep-19,,,India,Professional Services,7/3/2017,25,Open ended,Employed,1015SE,1
15537,Sep-19,,,India,Engineering,3/2/2020,24,Open ended,Employed,1329SE,1
14637,Sep-19,,,Romania,Professional Services,10/26/2017,34,Open ended,Employed,1015SE,1
14677,Sep-19,,,France,Customer Success,3/15/2018,34,Open ended,Employed,1500GB,1
15474,Sep-19,,,Hong Kong,G&A / People Office,11/19/2019,34,Open ended,Employed,1080SE,1
15178,Sep-19,10/1/2020,October Leaver,United States,Customer Success,8/6/2018,27,Open ended,Left,1500US,0
13977,Sep-19,,,United States,Customer Success,5/18/2011,38,Open ended,Employed,1500US,1
15529,Sep-19,3/9/2021,,Romania,Engineering,3/9/2020,23,Intern,Employed,1321SE,0
15536,Sep-19,,,Philippines,Infrastructure Services,3/9/2020,47,Open ended,Employed,1180SE,1
14002,Sep-19,,,France,Engineering,10/17/2005,46,Open ended,Employed,1321SE,1
15199,Sep-19,6/30/2021,,Sweden,G&A / Finance Office,4/18/2020,52,Fixed term,Employed,1060SE,1
14602,Sep-19,,,Romania,G&A / Finance Office,7/10/2017,28,Open ended,Employed,1060SE,1
15511,Sep-19,,,France,Infrastructure Services,1/20/2020,30,Open ended,Employed,1220SE,1
14452,Sep-19,,,France,Engineering,9/19/2016,28,Open ended,Employed,1321SE,1
13724,Sep-19,3/15/2020,,Romania,Engineering,5/29/2013,31,Open ended,Left,1321SE,0
15506,Sep-19,,,Hong Kong,Infrastructure Services,1/6/2020,41,Open ended,Employed,1220SE,1
15183,Sep-19,3/22/2020,,Japan,Global Markets APAC,8/23/2018,37,Open ended,Left,1022HK,0
15228,Sep-19,10/31/2020,October Leaver,Hong Kong,Customer Success,10/2/2018,27,Open ended,Left,1500HK,0
15186,Sep-19,,,Romania,Engineering,9/3/2018,37,Open ended,Employed,1321SE,1
14542,Sep-19,,,Romania,Engineering,5/2/2017,40,Open ended,Employed,1321SE,1
15375,Sep-19,,,United Kingdom,Product Strategy,6/20/2019,47,Open ended,Employed,1166SE,1
14877,Sep-19,,,Russia,Engineering,7/9/2007,38,Open ended,Employed,1322SE,1
15152,Sep-19,7/12/2018,Parental,Romania,G&A / Finance Office,7/12/2018,28,Open ended,Employed,1060SE,0
15542,Sep-19,3/23/2020,,Romania,Customer Success,3/16/2020,36,Open ended,Left,1500GB,0
14833,Sep-19,,,Russia,Engineering,8/5/2015,30,Open ended,Employed,1322SE,1
15376,Sep-19,4/8/2020,,Sweden,G&A / Finance Office,6/3/2019,46,Open ended,Left,1060SE,0
15350,Sep-19,9/18/2020,,Russia,Engineering,4/16/2019,27,Open ended,Left,1322SE,0
15620,Sep-19,,,Philippines,Infrastructure Services,7/22/2020,,Open ended,Employed,1180SE,1
15533,Oct-19,,,Romania,Customer Success,3/23/2020,25,Open ended,Employed,1500GB,1
15532,Oct-19,,,Romania,Customer Success,3/23/2020,40,Open ended,Employed,1500GB,1
15538,Oct-19,4/8/2020,,Romania,Customer Success,3/23/2020,23,Intern,Left,1500GB,0
15547,Oct-19,,,United States,Professional Services,3/16/2020,37,Open ended,Employed,1023US,1
13792,Oct-19,4/9/2020,,France,Global Markets EMEA,12/28/2015,34,Open ended,Left,2340GB,0
15530,Oct-19,,,Romania,G&A / Finance Office,3/16/2020,29,Open ended,Employed,1060SE,1
13806,Oct-19,,,United States,Customer Success,9/29/2014,40,Open ended,Employed,1500US,1
15405,Oct-19,,,United Kingdom,Global Markets EMEA,6/25/2019,42,Open ended,Employed,2300GB,1
15027,Oct-19,,,India,Professional Services,7/4/2016,28,Open ended,Employed,1015SE,1
14774,Oct-19,,,United Kingdom,Global Markets EMEA,4/16/2007,36,Open ended,Employed,2330GB,1
14041,Oct-19,,,United States,Infrastructure Services,2/9/1999,47,Open ended,Employed,1220SE,1
15594,Oct-19,12/15/2020,,Romania,Customer Success,6/15/2020,22,Intern,Employed,1500GB,0
15613,Oct-19,,,India,Professional Services,6/29/2020,27,Open ended,Employed,1015SE,1
15526,Oct-19,,,Russia,Engineering,3/2/2020,26,Open ended,Employed,1328SE,1
13816,Oct-19,,,United States,G&A / Business Processes,8/28/2006,38,Open ended,Employed,1013SE,1
14770,Oct-19,2/28/2021,NRI March 2020,Sweden,G&A / Business Processes,11/1/2001,52,Open ended,Employed,1270SE,0
15534,Oct-19,,,Romania,Customer Success,3/23/2020,26,Open ended,Employed,1500GB,1
14703,Oct-19,,,Romania,G&A / Finance Office,4/23/2018,23,Open ended,Employed,1060SE,1
15545,Oct-19,,October joiner,France,Engineering,10/1/2020,23,Open ended,Employed,1321SE,1
15544,Oct-19,9/16/2020,,France,Engineering,3/16/2020,28,Intern,Left,1321SE,0
15340,Oct-19,,,Sweden,G&A / Finance Office,10/28/2019,,Freelancer contract,Employed,1060SE,0
15191,Oct-19,,,Sweden,G&A / Business Processes,9/14/2018,30,Open ended,Employed,1013SE,1
15358,Oct-19,4/30/2021,,Sweden,G&A / Finance Office,5/1/2020,29,Fixed term,Employed,1060SE,1
15167,Oct-19,,,Sweden,G&A / People Office,8/1/2018,25,Open ended,Employed,1140SE,1
15546,Oct-19,9/30/2020,,France,Engineering,4/1/2020,24,Intern,Left,1321SE,0
15034,Oct-19,,,India,G&A / People Office,5/30/2018,26,Open ended,Employed,1140SE,1
13852,Oct-19,,,Brazil,Professional Services,10/1/2015,36,Open ended,Employed,1023GB,1
15559,Oct-19,,,Canada,Engineering,4/1/2020,53,Fixed term,Employed,1322SE,1
15251,Oct-19,,,France,Infrastructure Services,2/4/2019,46,Open ended,Employed,1180SE,1
15656,Oct-19,,,Russia,Customer Success,9/21/2020,26,Open ended,Employed,1500US,1
15553,Oct-19,10/2/2020,,Romania,G&A / Finance Office,4/6/2020,24,Intern,Left,1060SE,0
14067,Nov-19,,,France,Professional Services,5/9/2011,42,Open ended,Employed,1023GB,1
14547,Nov-19,,,Romania,G&A / People Office,5/22/2017,30,Open ended,Employed,1080SE,1
14558,Nov-19,,,Hong Kong,Engineering,6/13/2017,31,Open ended,Employed,1323SE,1
15417,Nov-19,,,India,G&A / Business Processes,7/8/2019,37,Open ended,Employed,1013SE,1
14018,Nov-19,,,France,Customer Success,7/16/2012,36,Open ended,Employed,1500GB,1
14272,Nov-19,,,France,Engineering,10/17/2011,34,Open ended,Employed,1321SE,1
13781,Nov-19,,,France,Engineering,3/30/2009,35,Open ended,Employed,1323SE,1
13678,Nov-19,,,France,Product Strategy,2/15/2010,37,Open ended,Employed,1166SE,1
14437,Nov-19,,,France,Professional Services,5/19/2014,37,Open ended,Employed,1023GB,1
13638,Nov-19,,,France,Professional Services,2/9/2015,44,Open ended,Employed,1023GB,1
14567,Nov-19,,,France,Engineering,7/26/2017,31,Open ended,Employed,1323SE,1
13635,Nov-19,,,France,Infrastructure Services,2/23/2009,39,Open ended,Employed,1220SE,1
14221,Nov-19,,,France,G&A / Finance Office,12/18/2012,37,Open ended,Employed,1060SE,1
14767,Nov-19,,,Hong Kong,Global Markets APAC,3/4/2004,42,Open ended,Employed,4300HK,1
14463,Nov-19,,,Romania,Professional Services,10/10/2016,32,Open ended,Employed,1015SE,1
14580,Nov-19,,,United Kingdom,Professional Services,6/5/2017,39,Open ended,Employed,1023GB,1
13964,Nov-19,,,France,Professional Services,4/21/2014,40,Open ended,Employed,1023GB,1
15562,Nov-19,,October joiner - intern to FTE,Romania,Customer Success,4/27/2020,22,Open ended,Employed,1500GB,1
15555,Nov-19,,,Romania,Customer Success,4/27/2020,21,Open ended,Employed,1500GB,0
15569,Nov-19,6/29/2020,,Russia,Customer Success,4/27/2020,31,Open ended,Left,1500GB,0
13995,Nov-19,,,Philippines,Infrastructure Services,11/21/2011,45,Open ended,Employed,1220SE,1
15333,Nov-19,,,United Kingdom,G&A / EMT,4/1/2019,47,Open ended,Employed,1050SE,1
15002,Nov-19,4/24/2021,,Sweden,Global Markets EMEA,9/13/1999,51,Open ended,Employed,2300GB,1
13798,Nov-19,,,United Kingdom,Customer Success,4/18/2016,35,Open ended,Employed,1500GB,1
15556,Nov-19,,October joiner - intern to FTE,Romania,Customer Success,4/27/2020,21,Open ended,Employed,1500GB,1
15554,Nov-19,4/27/2022,,Romania,G&A / Finance Office,4/27/2020,37,Fixed term,Employed,1060SE,1
14905,Nov-19,,,Italy,Professional Services,6/14/2018,32,Open ended,Employed,1023GB,1
14897,Nov-19,,,Italy,Customer Success,4/16/2018,26,Open ended,Employed,1500GB,1
15011,Nov-19,,,Italy,Customer Success,6/4/2018,42,Open ended,Employed,1500GB,1
15013,Nov-19,,,Italy,Customer Success,5/16/2016,50,Open ended,Employed,1500GB,1
15082,Dec-19,,,Italy,Customer Success,1/9/2017,30,Open ended,Employed,1500GB,1
15127,Dec-19,,,Italy,Customer Success,4/16/2018,26,Open ended,Employed,1500GB,1
14038,Dec-19,,,Italy,Product Strategy,9/15/2014,33,Open ended,Employed,1166SE,1
