ID,Start date,End date,Comment,Country,Department,Seniority,Age,Contract type,Contract status,Cost center,HC
14072,7/14/2008,12/31/2020,NRI October 2020,Australia,Engineering,7/14/2008,42,Open ended,Employed,1270SE,0
15467,10/14/2019,,,Hong Kong,G&A / People Office,10/14/2019,37,Open ended,Employed,1140SE,1
14600,8/14/2017,,,Hong Kong,Global Markets APAC,8/14/2017,50,Open ended,Employed,4300HK,1
14753,1/23/2006,9/11/2020,,Australia,Engineering,1/23/2006,59,Open ended,Left,1328SE,0
15313,3/18/2019,,,Hong Kong,Engineering,3/18/2019,33,Open ended,Employed,1323SE,1
14151,4/1/2011,,,Romania,Engineering,4/1/2011,39,Open ended,Employed,1321SE,1
14304,10/6/2010,,,France,Engineering,10/6/2010,35,Open ended,Employed,1321SE,1
15434,10/21/2019,,,France,Customer Success,10/21/2019,26,Open ended,Employed,1500GB,1
15460,10/14/2019,,,Romania,G&A / People Office,10/14/2019,36,Open ended,Employed,1140SE,1
15490,11/12/2019,1/10/2020,,France,G&A / Business Processes,11/12/2019,20,Intern,Left,1013SE,0
15068,2/27/2017,,,India,Engineering,2/27/2017,26,Open ended,Employed,1329SE,1
15421,7/15/2019,,,United Kingdom,Professional Services,7/15/2019,53,Open ended,Employed,1023GB,1
15483,11/6/2019,1/31/2020,,Italy,G&A / People Office,11/6/2019,23,Intern,Left,1140SE,0
15284,1/28/2019,2/9/2020,,France,G&A / Finance Office,1/28/2019,52,Open ended,Left,1060SE,0
14515,3/1/2017,,,Romania,Professional Services,3/1/2017,32,Open ended,Employed,1015SE,1
15422,7/29/2019,,,United Kingdom,Customer Success,7/29/2019,48,Open ended,Employed,1500SE,1
15364,5/13/2019,,,India,Engineering,5/13/2019,24,Open ended,Employed,1329SE,1
15440,9/2/2019,,,United Kingdom,G&A / Legal Office,9/2/2019,48,Open ended,Employed,1110SE,1
13619,9/24/2012,,,United Kingdom,Infrastructure Services,9/24/2012,36,Open ended,Employed,1240SE,1
15321,6/24/2019,1/31/2020,,Sweden,G&A / People Office,6/24/2019,59,Open ended,Left,1140SE,0
15462,10/1/2019,1/1/2020,,United Kingdom,G&A / People Office,10/1/2019,23,Open ended,Left,1140SE,0
15244,11/26/2018,,,Sweden,Customer Success,11/26/2018,27,Open ended,Employed,1500GB,1
15101,1/14/2009,1/24/2020,,United States,Engineering,1/14/2009,44,Open ended,Left,1322SE,0
14848,5/1/2010,1/24/2020,,United States,Engineering,5/1/2010,42,Open ended,Left,1322SE,0
14756,6/23/2008,2/24/2020,,United States,Engineering,6/23/2008,39,Open ended,Left,1322SE,0
15466,10/3/2019,,,United States,Engineering,10/3/2019,36,Open ended,Employed,1322SE,1
14804,6/21/2016,,,Russia,Engineering,6/21/2016,37,Open ended,Employed,1322SE,1
15413,7/1/2019,1/17/2020,,India,Customer Success,7/1/2019,22,Open ended,Left,1500HK,0
14917,8/1/2017,,,India,Engineering,8/1/2017,27,Open ended,Employed,1329SE,1
15378,6/1/2020,9/23/2020,,Sweden,Marketing & Communications,8/19/2019,30,Fixed term,Left,1100SE,0
15491,11/18/2019,,,United States,Customer Success,11/18/2019,29,Open ended,Employed,1500US,1
13744,12/1/2015,,,Philippines,Engineering,12/1/2015,31,Open ended,Employed,1323SE,1
15038,11/14/2016,6/18/2020,,Russia,Engineering,11/14/2016,26,Open ended,Left,1322SE,0
14726,12/3/2018,,,Romania,Engineering,12/3/2018,24,Open ended,Employed,1327SE,1
15300,4/12/2019,,,Russia,Engineering,2/11/2019,25,Open ended,Employed,1322SE,1
14936,7/3/2017,,,India,Engineering,7/3/2017,25,Open ended,Employed,1329SE,1
13769,5/18/2016,6/26/2020,,France,Global Markets EMEA,5/18/2016,34,Open ended,Left,2300GB,0
13708,5/16/2011,,,France,Professional Services,5/16/2011,40,Open ended,Employed,1023GB,1
14610,8/1/2017,,,Romania,Engineering,8/1/2017,33,Open ended,Employed,1321SE,1
14728,2/25/2019,,,Romania,Engineering,2/25/2019,24,Open ended,Employed,1321SE,1
15487,11/11/2019,,,United Kingdom,Infrastructure Services,11/11/2019,46,Open ended,Employed,1220SE,1
15479,11/18/2019,,,Brazil,Global Markets AMERICAS,11/18/2019,42,Open ended,Employed,3020US,1
14651,2/5/2018,,,Japan,Global Markets APAC,2/5/2018,33,Open ended,Employed,1023HK,1
15084,2/27/2017,,,India,Engineering,2/27/2017,27,Open ended,Employed,1330SE,1
13742,9/16/2019,,,Philippines,Infrastructure Services,9/16/2019,34,Open ended,Employed,1220SE,1
14164,1/16/2008,4/1/2020,,Philippines,Infrastructure Services,1/16/2008,42,Open ended,Left,1220SE,0
13830,3/29/2010,,,Hong Kong,Engineering,3/29/2010,39,Open ended,Employed,1327SE,1
14334,1/15/2011,,,Philippines,Customer Success,1/15/2011,42,Open ended,Employed,1500HK,1
14323,4/4/2016,,,France,Engineering,4/4/2016,39,Open ended,Employed,1321SE,1
15341,4/16/2019,,,Philippines,Infrastructure Services,4/16/2019,28,Open ended,Employed,1220SE,1
15193,9/24/2018,3/3/2020,,France,G&A / Legal Office,9/24/2018,37,Open ended,Left,1110SE,0
13999,10/1/2015,,,Japan,Global Markets APAC,10/1/2015,49,Open ended,Employed,1022HK,1
14913,12/1/2017,,,India,Engineering,12/1/2017,24,Open ended,Employed,1325SE,1
15496,2/16/2020,2/16/2020,,France,Infrastructure Services,2/16/2020,,Open ended,Left,1180SE,0
15348,3/1/2020,,,Russia,Engineering,4/15/2019,29,Open ended,Employed,1322SE,1
15207,9/10/2018,,,India,Engineering,9/10/2018,25,Open ended,Employed,1330SE,1
15406,7/22/2019,,,Philippines,Infrastructure Services,7/22/2019,28,Open ended,Employed,1210SE,1
15041,9/5/2011,,,Hong Kong,Global Markets APAC,9/5/2011,41,Open ended,Employed,1023HK,1
14723,11/1/2018,,,Romania,Engineering,11/1/2018,24,Open ended,Employed,1321SE,1
13731,8/21/2006,,,United States,Infrastructure Services,8/21/2006,53,Open ended,Employed,1220SE,1
13774,2/1/2018,1/31/2020,,Australia,Engineering,2/14/2016,29,VIE,Left,1326SE,0
15439,9/2/2019,,,United Kingdom,G&A / Finance Office,9/2/2019,50,Open ended,Employed,1060SE,1
15174,8/6/2018,,,Romania,Engineering,8/6/2018,31,Open ended,Employed,1321SE,1
14465,10/17/2016,,,Romania,Engineering,10/17/2016,26,Open ended,Employed,1321SE,1
13791,9/24/2007,10/1/2020,October Leaver,United States,Customer Success,9/24/2007,50,Open ended,Left,1500US,0
14649,10/1/2018,,,United States,G&A / People Office,11/13/2017,27,VIE,Employed,1080SE,0
14647,12/18/2017,,,Philippines,Professional Services,12/18/2017,30,Open ended,Employed,1015SE,1
14089,12/23/2002,,,United States,Global Markets AMERICAS,12/23/2002,45,Open ended,Employed,1024US,1
13689,1/28/2019,,,Singapore,Global Markets APAC,10/31/2011,34,Open ended,Employed,1023HK,1
15410,7/1/2019,,,India,Engineering,7/1/2019,22,Open ended,Employed,1330SE,1
15381,6/10/2019,1/8/2021,,India,Engineering,6/10/2019,26,Open ended,Employed,1329SE,1
15150,7/16/2018,,,France,Customer Success,7/16/2018,27,Open ended,Employed,1500GB,1
15352,4/15/2019,,,India,Engineering,4/15/2019,26,Open ended,Employed,1325SE,1
15308,2/11/2019,,,India,Engineering,2/11/2019,27,Open ended,Employed,1330SE,1
15074,1/2/2018,4/3/2020,,India,G&A / Business Processes,1/2/2018,34,Open ended,Left,1013SE,0
14025,4/14/2014,9/11/2020,,Australia,Engineering,4/14/2014,54,Open ended,Left,1326SE,0
15304,2/11/2019,,,India,Engineering,2/11/2019,28,Open ended,Employed,1325SE,1
15379,6/3/2019,,,India,Engineering,6/3/2019,29,Open ended,Employed,1329SE,1
13679,11/28/2019,,,France,Infrastructure Services,12/1/2008,50,Open ended,Employed,1220SE,1
15658,9/21/2020,12/31/2020,,Russia,Engineering,9/21/2020,20,Intern,Employed,1322SE,0
13746,3/24/2008,,,Philippines,Infrastructure Services,3/24/2008,37,Open ended,Employed,1220SE,1
14750,7/13/2005,,,India,Engineering,7/13/2005,46,Open ended,Employed,1329SE,1
14078,1/4/2016,,,United Kingdom,Infrastructure Services,1/4/2016,40,Open ended,Employed,1220SE,1
15351,4/15/2019,,,United Kingdom,Infrastructure Services,4/15/2019,31,Open ended,Employed,1220SE,1
15258,1/2/2019,1/2/2021,,France,Engineering,1/2/2019,29,Intern,Employed,1323SE,0
14155,7/11/2011,,,Romania,Engineering,7/11/2011,43,Open ended,Employed,1321SE,1
15446,8/19/2019,,,India,Professional Services,8/19/2019,23,Open ended,Employed,1015SE,1
15445,8/19/2019,,,India,Professional Services,8/19/2019,26,Open ended,Employed,1015SE,1
15492,11/18/2019,3/4/2020,,Sweden,G&A / People Office,11/18/2019,,Freelancer contract,Left,1140SE,0
14482,12/16/2016,,,Hong Kong,Infrastructure Services,12/16/2016,36,Open ended,Employed,1220SE,1
14598,10/2/2017,,,Romania,Engineering,10/2/2017,30,Open ended,Employed,1321SE,1
14418,8/23/1999,,,United States,Engineering,8/23/1999,56,Open ended,Employed,1324SE,1
14222,3/7/2011,,,United States,Engineering,3/7/2011,46,Open ended,Employed,1324SE,1
13901,12/5/2011,1/27/2020,,France,Customer Success,12/5/2011,34,Open ended,Left,1500GB,0
15377,6/3/2019,1/19/2020,,France,Engineering,6/3/2019,29,Open ended,Left,1321SE,0
15334,4/1/2019,,,Russia,Engineering,4/1/2019,27,Open ended,Employed,1322SE,1
15504,12/16/2019,12/15/2021,,France,Infrastructure Services,12/16/2019,23,Intern,Employed,1210SE,0
15476,12/16/2019,,,United States,Global Markets AMERICAS,12/16/2019,35,Open ended,Employed,3030US,1
14516,2/13/2017,,,United Kingdom,Professional Services,2/13/2017,49,Open ended,Employed,1023GB,1
15429,9/3/2019,,,France,Infrastructure Services,9/3/2019,48,Open ended,Employed,1220SE,1
15447,8/19/2019,,,India,Engineering,8/19/2019,25,Open ended,Employed,1329SE,1
15136,7/25/2007,,,United Kingdom,Professional Services,7/25/2007,34,Open ended,Employed,1023GB,1
15025,7/26/2010,,,United Kingdom,Global Markets EMEA,7/26/2010,39,Open ended,Employed,2330GB,1
15291,9/2/2019,,,Sweden,G&A / Business Processes,9/2/2019,39,Open ended,Employed,1013SE,1
14660,1/2/2020,8/20/2020,,Philippines,Engineering,1/1/2018,26,Open ended,Left,1326SE,0
15509,12/30/2019,6/12/2020,,India,G&A / Business Processes,12/30/2019,38,Open ended,Left,1013SE,0
14372,1/7/2013,,,France,Professional Services,1/7/2013,39,Open ended,Employed,1023GB,1
14624,9/11/2017,,,Romania,Customer Success,9/11/2017,28,Open ended,Employed,1500GB,1
14271,1/1/2020,7/5/2020,,France,Product Strategy,10/3/2011,47,Open ended,Left,1166SE,0
14972,11/11/2019,,,Sweden,Infrastructure Services,1/26/2017,29,Open ended,Employed,1180SE,1
15188,8/13/2018,5/31/2020,,United Kingdom,Professional Services,8/13/2018,36,Open ended,Left,1023GB,0
15305,2/11/2019,,,India,Engineering,2/11/2019,24,Open ended,Employed,1325SE,1
15315,4/8/2019,,,United Kingdom,Global Markets EMEA,4/8/2019,48,Open ended,Employed,2300GB,1
15294,3/20/2019,,,Russia,Engineering,3/20/2019,22,Open ended,Employed,1322SE,1
14928,3/20/2017,3/31/2021,,United Kingdom,Customer Success,3/20/2017,42,Open ended,Employed,1500GB,1
15505,1/6/2020,,,Romania,Engineering,1/6/2020,24,Open ended,Employed,1321SE,1
14461,10/10/2016,,,France,Engineering,10/10/2016,30,Open ended,Employed,1321SE,1
15486,1/13/2020,,,United Kingdom,Global Markets EMEA,1/13/2020,55,Open ended,Employed,2330GB,1
14875,1/29/2014,,,India,Infrastructure Services,1/29/2014,44,Open ended,Employed,1180SE,1
15498,1/7/2020,4/15/2020,,Philippines,Customer Success,1/7/2020,42,Open ended,Left,1500HK,0
14057,4/27/2015,,,United States,Global Markets AMERICAS,4/27/2015,37,Open ended,Employed,3020US,1
14942,1/1/2010,6/30/2020,,Sweden,G&A / Finance Office,3/1/1998,48,Open ended,Left,1060SE,0
15023,8/21/2006,12/31/2020,NRI 2019,Sweden,Product Strategy,8/21/2006,56,Open ended,Employed,1270SE,0
14975,4/12/2010,10/31/2020,NRI 2019,Sweden,Infrastructure Services,4/12/2010,42,Open ended,Left,1270SE,0
15205,10/1/2018,2/29/2020,,Denmark,Engineering,10/1/2018,60,Open ended,Left,1320SE,0
14737,9/1/2013,8/31/2020,,Denmark,Global Markets EMEA,9/1/2013,53,Open ended,Left,2300GB,0
14830,4/18/2016,4/30/2020,,Sweden,Product Strategy,4/18/2016,55,Open ended,Left,1166SE,0
15507,1/20/2020,3/31/2020,,Hong Kong,Infrastructure Services,1/20/2020,28,Open ended,Left,1220SE,0
15514,7/1/2020,,,India,Engineering,1/16/2020,,Open ended,Employed,1329SE,1
15503,1/13/2020,,,Romania,Engineering,1/13/2020,32,Open ended,Employed,1321SE,1
15512,1/20/2020,2/18/2020,,Romania,G&A / Finance Office,1/20/2020,33,Fixed term,Left,1060SE,0
13764,8/12/2009,,,France,Engineering,8/12/2009,41,Open ended,Employed,1321SE,1
13674,8/4/2008,11/4/2020,,Hong Kong,Infrastructure Services,8/4/2008,45,Open ended,Employed,1220SE,1
15513,1/13/2020,,,United States,Global Markets AMERICAS,1/13/2020,48,Open ended,Employed,3020US,1
15195,9/3/2019,,,France,Customer Success,6/4/2018,24,Open ended,Employed,1500GB,1
14504,1/1/2019,1/31/2020,,United States,Professional Services,1/1/2019,26,Open ended,Left,1023US,0
14486,11/8/2016,,,United States,Professional Services,11/8/2016,26,Open ended,Employed,1023US,1
15310,2/25/2019,,,United States,Professional Services,2/25/2019,26,Open ended,Employed,1023US,1
15454,9/9/2019,8/31/2020,,France,Customer Success,9/9/2019,31,Open ended,Left,1500GB,0
15018,11/21/2011,,,United States,Professional Services,11/21/2011,35,Open ended,Employed,1023US,1
15475,11/26/2019,,,Hong Kong,Engineering,11/26/2019,27,Open ended,Employed,1327SE,1
13690,9/22/2003,2/29/2020,,Japan,Global Markets APAC,9/22/2003,45,Open ended,Left,4330HK,0
13899,9/1/2019,,,United States,Professional Services,10/23/2017,34,Open ended,Employed,1023US,1
15075,3/26/2018,,,India,Engineering,3/26/2018,28,Open ended,Employed,1329SE,1
15112,7/3/2017,,,India,Engineering,7/3/2017,27,Open ended,Employed,1329SE,1
14821,4/3/2018,8/17/2020,,Russia,Customer Success,4/3/2018,24,Open ended,Left,1500GB,0
13621,2/20/2012,,,United States,Global Markets AMERICAS,2/20/2012,41,Open ended,Employed,3040US,1
14734,5/15/2012,6/30/2020,,Sweden,G&A / Business Processes,5/15/2012,43,Open ended,Left,1013SE,0
14744,8/1/2000,11/5/2020,NRI 2019,Sweden,Customer Success,8/1/2000,47,Open ended,Employed,1270SE,0
14963,1/14/2013,2/29/2020,,Sweden,Customer Success,1/14/2013,51,Open ended,Left,1500GB,0
15524,2/5/2020,,,United Kingdom,G&A / Finance Office,2/5/2020,,Freelancer contract,Employed,1060SE,0
15517,2/6/2020,,,Russia,Engineering,2/6/2020,28,Open ended,Employed,1322SE,1
15481,12/12/2019,,,United Kingdom,Customer Success,12/12/2019,26,Open ended,Employed,1500GB,1
14823,8/28/2013,,,Russia,Engineering,8/28/2013,26,Open ended,Employed,1322SE,1
13953,5/9/2011,,,France,G&A / Business Processes,5/9/2011,34,Open ended,Employed,1013SE,1
14179,3/29/2016,,,Hong Kong,Engineering,3/29/2016,40,Open ended,Employed,1327SE,1
15296,5/13/2019,2/21/2020,,France,Product Strategy,5/13/2019,38,Open ended,Left,1166SE,0
14866,5/16/2016,,,Sweden,Engineering,5/16/2016,33,Open ended,Employed,1322SE,1
14768,3/24/2003,,,Hong Kong,Global Markets APAC,3/24/2003,53,Open ended,Employed,4300HK,1
15303,3/15/2019,,,Philippines,Infrastructure Services,3/15/2019,24,Open ended,Employed,1220SE,1
14664,4/1/2020,,,France,Global Markets EMEA,3/1/2018,27,Open ended,Employed,2300GB,1
14720,9/25/2018,,,Romania,Engineering,9/25/2018,30,Open ended,Employed,1321SE,1
14103,9/1/2010,11/23/2020,,Japan,Global Markets APAC,9/1/2010,53,Open ended,Employed,1023HK,1
15495,1/6/2020,,,United Kingdom,Product Strategy,1/6/2020,33,Open ended,Employed,1166SE,1
14781,8/1/2019,,,Sweden,Engineering,7/2/2007,34,Open ended,Employed,1322SE,1
14026,6/21/2016,5/24/2020,,Romania,Engineering,6/21/2016,45,Open ended,Left,1321SE,0
15508,1/9/2020,,,Russia,Engineering,1/9/2020,28,Open ended,Employed,1322SE,1
15318,3/4/2019,,,Russia,Engineering,3/4/2019,21,Open ended,Employed,1322SE,1
13961,12/2/2014,,,France,Infrastructure Services,12/2/2014,34,Open ended,Employed,1220SE,1
14691,2/12/2018,,,India,Engineering,2/12/2018,,Freelancer contract,Employed,1329SE,0
14697,11/20/2017,,,India,Engineering,11/20/2017,,Freelancer contract,Employed,1329SE,0
13753,6/20/2015,,,India,Engineering,6/20/2015,,Freelancer contract,Employed,1329SE,0
15015,9/19/2016,2/18/2020,,United States,Marketing & Communications,9/19/2016,37,Open ended,Left,1100SE,0
15501,1/22/2020,,,Sweden,Marketing & Communications,1/22/2020,37,Open ended,Employed,1100SE,1
15497,2/17/2020,,,France,Engineering,2/17/2020,35,Open ended,Employed,1321SE,1
15197,4/8/2019,,,Sweden,G&A / Finance Office,4/8/2019,30,Open ended,Employed,1060SE,1
15525,2/10/2020,3/2/2020,,India,Engineering,2/10/2020,30,Open ended,Left,1330SE,0
15520,2/18/2020,,,Romania,Engineering,2/18/2020,33,Open ended,Employed,1321SE,1
14985,4/1/2014,,,Sweden,G&A / Finance Office,4/1/2014,35,Open ended,Employed,1060SE,1
14807,7/18/2016,,,Russia,Engineering,7/18/2016,31,Open ended,Employed,1328SE,1
14945,3/19/2009,,,Sweden,Engineering,5/8/2006,40,Open ended,Employed,1322SE,1
15518,2/3/2020,,,France,Infrastructure Services,2/3/2020,36,Open ended,Employed,1180SE,1
14560,6/26/2017,,,Romania,Engineering,6/26/2017,27,Open ended,Employed,1327SE,1
14817,3/30/2015,8/14/2020,,United Kingdom,Marketing & Communications,3/30/2015,37,Open ended,Left,1100SE,0
14095,4/11/2016,,,Philippines,Infrastructure Services,4/11/2016,28,Open ended,Employed,1220SE,1
14241,5/3/2012,,,Philippines,Infrastructure Services,5/3/2012,33,Open ended,Employed,1220SE,1
15247,8/5/2019,,,Philippines,G&A / People Office,8/5/2019,23,Open ended,Employed,1080SE,1
15480,2/17/2020,,,United Kingdom,G&A / Legal Office,2/17/2020,65,Open ended,Employed,1110SE,1
15111,11/1/2019,10/31/2024,,United Kingdom,Customer Success,7/1/2015,27,Open ended,Employed,1500GB,1
15463,10/10/2019,,,Romania,Infrastructure Services,10/10/2019,29,Open ended,Employed,1180SE,1
15083,5/22/2017,,,United Kingdom,Professional Services,5/22/2017,35,Open ended,Employed,1023GB,1
15661,9/18/2020,,,Romania,Infrastructure Services,9/18/2020,28,Open ended,Employed,1180SE,1
13835,4/19/2012,,,Philippines,Infrastructure Services,4/19/2012,34,Open ended,Employed,1220SE,1
15388,10/21/2020,,October joiner - intern to FTE,Romania,Engineering,10/21/2019,23,Open ended,Employed,1321SE,1
15499,1/2/2020,,,Philippines,Infrastructure Services,1/2/2020,29,Open ended,Employed,1220SE,1
13634,9/17/2007,,,Philippines,Infrastructure Services,9/17/2007,39,Open ended,Employed,1210SE,1
14611,9/4/2017,,,Romania,Engineering,9/4/2017,35,Open ended,Employed,1321SE,1
15528,2/24/2020,,,India,Engineering,2/24/2020,23,Open ended,Employed,1329SE,1
15226,3/1/2019,8/31/2020,,Brazil,Professional Services,10/1/2018,27,VIE,Left,1023US,0
13894,6/30/2014,,,Romania,Engineering,6/30/2014,34,Open ended,Employed,1321SE,1
15527,3/2/2020,,,Russia,Engineering,3/2/2020,36,Open ended,Employed,1328SE,1
14941,7/1/2016,5/1/2020,,Sweden,Product Strategy,10/1/2001,45,Open ended,Left,1166SE,0
13743,8/6/2012,,,Philippines,Engineering,8/6/2012,36,Open ended,Employed,1326SE,1
15129,10/13/2014,9/30/2020,,Russia,Engineering,10/13/2014,27,Open ended,Left,1328SE,0
13924,2/4/2008,,,Philippines,Infrastructure Services,2/4/2008,49,Open ended,Employed,1220SE,1
15302,2/26/2019,,,Philippines,Infrastructure Services,2/26/2019,35,Open ended,Employed,1220SE,1
14889,4/15/2019,,,United Kingdom,Customer Success,5/3/2017,29,Open ended,Employed,1500GB,1
15109,2/9/2015,,,Russia,Engineering,2/9/2015,29,Open ended,Employed,1322SE,1
15458,9/18/2019,7/10/2020,,Philippines,G&A / People Office,9/18/2019,25,Freelancer contract,Left,1140SE,0
15065,7/3/2017,,,India,Professional Services,7/3/2017,25,Open ended,Employed,1015SE,1
15537,3/2/2020,,,India,Engineering,3/2/2020,24,Open ended,Employed,1329SE,1
14637,10/26/2017,,,Romania,Professional Services,10/26/2017,34,Open ended,Employed,1015SE,1
14677,3/15/2018,,,France,Customer Success,3/15/2018,34,Open ended,Employed,1500GB,1
15474,11/19/2019,,,Hong Kong,G&A / People Office,11/19/2019,34,Open ended,Employed,1080SE,1
15178,8/6/2018,10/1/2020,October Leaver,United States,Customer Success,8/6/2018,27,Open ended,Left,1500US,0
13977,4/7/2014,,,United States,Customer Success,5/18/2011,38,Open ended,Employed,1500US,1
15529,3/9/2020,3/9/2021,,Romania,Engineering,3/9/2020,23,Intern,Employed,1321SE,0
15536,3/9/2020,,,Philippines,Infrastructure Services,3/9/2020,47,Open ended,Employed,1180SE,1
14002,10/17/2005,,,France,Engineering,10/17/2005,46,Open ended,Employed,1321SE,1
15199,4/18/2020,6/30/2021,,Sweden,G&A / Finance Office,4/18/2020,52,Fixed term,Employed,1060SE,1
14602,7/10/2017,,,Romania,G&A / Finance Office,7/10/2017,28,Open ended,Employed,1060SE,1
15511,1/20/2020,,,France,Infrastructure Services,1/20/2020,30,Open ended,Employed,1220SE,1
14452,9/19/2016,,,France,Engineering,9/19/2016,28,Open ended,Employed,1321SE,1
13724,5/29/2013,3/15/2020,,Romania,Engineering,5/29/2013,31,Open ended,Left,1321SE,0
15506,1/6/2020,,,Hong Kong,Infrastructure Services,1/6/2020,41,Open ended,Employed,1220SE,1
15183,8/23/2018,3/22/2020,,Japan,Global Markets APAC,8/23/2018,37,Open ended,Left,1022HK,0
15228,10/2/2018,10/31/2020,October Leaver,Hong Kong,Customer Success,10/2/2018,27,Open ended,Left,1500HK,0
15186,9/3/2018,,,Romania,Engineering,9/3/2018,37,Open ended,Employed,1321SE,1
14542,5/2/2017,,,Romania,Engineering,5/2/2017,40,Open ended,Employed,1321SE,1
15375,6/20/2019,,,United Kingdom,Product Strategy,6/20/2019,47,Open ended,Employed,1166SE,1
14877,7/9/2007,,,Russia,Engineering,7/9/2007,38,Open ended,Employed,1322SE,1
15152,7/12/2018,7/12/2018,Parental,Romania,G&A / Finance Office,7/12/2018,28,Open ended,Employed,1060SE,0
15542,3/16/2020,3/23/2020,,Romania,Customer Success,3/16/2020,36,Open ended,Left,1500GB,0
14833,8/5/2015,,,Russia,Engineering,8/5/2015,30,Open ended,Employed,1322SE,1
15376,6/3/2019,4/8/2020,,Sweden,G&A / Finance Office,6/3/2019,46,Open ended,Left,1060SE,0
15350,4/16/2019,9/18/2020,,Russia,Engineering,4/16/2019,27,Open ended,Left,1322SE,0
15620,7/22/2020,,,Philippines,Infrastructure Services,7/22/2020,,Open ended,Employed,1180SE,1
15533,9/23/2020,,,Romania,Customer Success,3/23/2020,25,Open ended,Employed,1500GB,1
15532,9/23/2020,,,Romania,Customer Success,3/23/2020,40,Open ended,Employed,1500GB,1
15538,3/23/2020,4/8/2020,,Romania,Customer Success,3/23/2020,23,Intern,Left,1500GB,0
15547,3/16/2020,,,United States,Professional Services,3/16/2020,37,Open ended,Employed,1023US,1
13792,12/28/2015,4/9/2020,,France,Global Markets EMEA,12/28/2015,34,Open ended,Left,2340GB,0
15530,3/16/2020,,,Romania,G&A / Finance Office,3/16/2020,29,Open ended,Employed,1060SE,1
13806,7/15/2017,,,United States,Customer Success,9/29/2014,40,Open ended,Employed,1500US,1
15405,6/25/2019,,,United Kingdom,Global Markets EMEA,6/25/2019,42,Open ended,Employed,2300GB,1
15027,7/4/2016,,,India,Professional Services,7/4/2016,28,Open ended,Employed,1015SE,1
14774,4/16/2007,,,United Kingdom,Global Markets EMEA,4/16/2007,36,Open ended,Employed,2330GB,1
14041,2/9/1999,,,United States,Infrastructure Services,2/9/1999,47,Open ended,Employed,1220SE,1
15594,6/15/2020,12/15/2020,,Romania,Customer Success,6/15/2020,22,Intern,Employed,1500GB,0
15613,6/29/2020,,,India,Professional Services,6/29/2020,27,Open ended,Employed,1015SE,1
15526,3/2/2020,,,Russia,Engineering,3/2/2020,26,Open ended,Employed,1328SE,1
13816,8/28/2006,,,United States,G&A / Business Processes,8/28/2006,38,Open ended,Employed,1013SE,1
14770,11/1/2001,2/28/2021,NRI March 2020,Sweden,G&A / Business Processes,11/1/2001,52,Open ended,Employed,1270SE,0
15534,9/23/2020,,,Romania,Customer Success,3/23/2020,26,Open ended,Employed,1500GB,1
14703,4/1/2020,,,Romania,G&A / Finance Office,4/23/2018,23,Open ended,Employed,1060SE,1
15545,10/1/2020,,October joiner,France,Engineering,10/1/2020,23,Open ended,Employed,1321SE,1
15544,3/16/2020,9/16/2020,,France,Engineering,3/16/2020,28,Intern,Left,1321SE,0
15340,10/28/2019,,,Sweden,G&A / Finance Office,10/28/2019,,Freelancer contract,Employed,1060SE,0
15191,9/14/2018,,,Sweden,G&A / Business Processes,9/14/2018,30,Open ended,Employed,1013SE,1
15358,5/1/2020,4/30/2021,,Sweden,G&A / Finance Office,5/1/2020,29,Fixed term,Employed,1060SE,1
15167,8/1/2018,,,Sweden,G&A / People Office,8/1/2018,25,Open ended,Employed,1140SE,1
15546,4/1/2020,9/30/2020,,France,Engineering,4/1/2020,24,Intern,Left,1321SE,0
15034,5/30/2018,,,India,G&A / People Office,5/30/2018,26,Open ended,Employed,1140SE,1
13852,4/1/2020,,,Brazil,Professional Services,10/1/2015,36,Open ended,Employed,1023GB,1
15559,4/1/2020,,,Canada,Engineering,4/1/2020,53,Fixed term,Employed,1322SE,1
15251,2/4/2019,,,France,Infrastructure Services,2/4/2019,46,Open ended,Employed,1180SE,1
15656,9/21/2020,,,Russia,Customer Success,9/21/2020,26,Open ended,Employed,1500US,1
15553,4/6/2020,10/2/2020,,Romania,G&A / Finance Office,4/6/2020,24,Intern,Left,1060SE,0
14067,5/9/2011,,,France,Professional Services,5/9/2011,42,Open ended,Employed,1023GB,1
14547,5/22/2017,,,Romania,G&A / People Office,5/22/2017,30,Open ended,Employed,1080SE,1
14558,7/6/2019,,,Hong Kong,Engineering,6/13/2017,31,Open ended,Employed,1323SE,1
15417,7/8/2019,,,India,G&A / Business Processes,7/8/2019,37,Open ended,Employed,1013SE,1
14018,7/16/2012,,,France,Customer Success,7/16/2012,36,Open ended,Employed,1500GB,1
14272,10/17/2011,,,France,Engineering,10/17/2011,34,Open ended,Employed,1321SE,1
13781,3/30/2009,,,France,Engineering,3/30/2009,35,Open ended,Employed,1323SE,1
13678,2/15/2010,,,France,Product Strategy,2/15/2010,37,Open ended,Employed,1166SE,1
14437,5/19/2014,,,France,Professional Services,5/19/2014,37,Open ended,Employed,1023GB,1
13638,2/9/2015,,,France,Professional Services,2/9/2015,44,Open ended,Employed,1023GB,1
14567,7/26/2017,,,France,Engineering,7/26/2017,31,Open ended,Employed,1323SE,1
13635,2/23/2009,,,France,Infrastructure Services,2/23/2009,39,Open ended,Employed,1220SE,1
14221,12/18/2012,,,France,G&A / Finance Office,12/18/2012,37,Open ended,Employed,1060SE,1
